,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
8,17BGL173,一般项目,管理学,我国创建世界一流大学的公共决策与资源配置模式研究,2017-06-30,周继良,副高级,常州大学,,江苏,高等院校、其他学校,,,,,,,,,
9,17BGL172,一般项目,管理学,国家创新驱动发展战略下“大学—企业”人才流动机制研究,2017-06-30,李雪飞,副高级,南京航空航天大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
10,17BGL171,一般项目,管理学,公立高等教育问责运行机制研究,2017-06-30,刘淑华,副高级,浙江大学,985高校211高校,浙江,高等院校、其他学校,,,,,,,,,
11,17BGL170,一般项目,管理学,我国医院行业市场机制有效性的实证研究,2017-06-30,付明卫,副高级,中国社会科学院,,社科院,中国社会科学院,,,,,,,,,
12,17BGL169,一般项目,管理学,社会质量视角下农业转移人口就近市民化的促进机制研究,2017-06-30,卢小君,副高级,大连理工大学,985高校211高校,辽宁,高等院校、其他学校,,,,,,,,,
13,17BGL168,一般项目,管理学,社会共治视角下农村儿童食品安全治理体系研究,2017-06-30,李佳洁,中级,中国人民大学,985高校211高校,高校,高等院校、其他学校,,,,,,,,,
14,17BGL167,一般项目,管理学,基于居民自治单元下沉的城市社区治理改革研究,2017-06-30,冷向明,副高级,华中师范大学,211高校,湖北,高等院校、其他学校,,,,,,,,,
15,17BGL166,一般项目,管理学,“后补贴时代”我国新能源汽车推广应用政策研究,2017-06-30,叶瑞克,副高级,浙江工业大学,,浙江,高等院校、其他学校,,,,,,,,,
16,17BGL165,一般项目,管理学,战略性新兴产业政策实施过程中的央地协调机制研究,2017-06-30,丁魁礼,副高级,广州大学,,广东,高等院校、其他学校,,,,,,,,,
17,17BGL164,一般项目,管理学,生态环境协作治理中的府际关系及政府与民众关系研究,2017-06-30,崔晶,副高级,中央财经大学,211高校,高校,高等院校、其他学校,,,,,,,,,
18,17BGL163,一般项目,管理学,社会公正视角下公众对政府的合作行为研究,2017-06-30,方学梅,中级,华东理工大学,211高校,上海,高等院校、其他学校,,,,,,,,,
19,17BGL162,一般项目,管理学,“GMS便利运输协定”实施中我国政府跨部门协同管理机制研究,2017-06-30,张正华,正高级,云南大学,211高校,云南,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL161,一般项目,管理学,“河长制”下地方政府流域治理跨部门协同的绩效评估及优化路径研究,2017-06-30,刘小泉,中级,井冈山大学,,江西,高等院校、其他学校,,,,,,,,,
1,17BGL160,一般项目,管理学,中国社会组织参与“一带一路”建设的战略与对策研究,2017-06-30,辛传海,副高级,对外经济贸易大学,211高校,高校,高等院校、其他学校,,,,,,,,,
2,17BGL159,一般项目,管理学,社会热点事件网络舆论反转的演变机理与治理研究,2017-06-30,汪明艳,副高级,上海工程技术大学,,上海,高等院校、其他学校,,,,,,,,,
3,17BGL158,一般项目,管理学,经济发达地区建设用地系统减量化绩效（PCLSD）的理论、实证和政策建议研究,2017-06-30,刘红梅,正高级,上海师范大学,,上海,高等院校、其他学校,,,,,,,,,
4,17BGL157,一般项目,管理学,基于大数据的精准扶贫与贫困治理研究,2017-06-30,许欢,中级,清华大学,985高校211高校,高校,高等院校、其他学校,,,,,,,,,
5,17BGL156,一般项目,管理学,工程建设市场主体社会化监管机制研究,2017-06-30,李明,中级,河海大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
6,17BGL155,一般项目,管理学,中国养老服务业PPP融资模式及风险防控研究,2017-06-30,陈华,正高级,山东财经大学,,山东,高等院校、其他学校,,,,,,,,,
7,17BGL154,一般项目,管理学,政策网络视域下城市失独家庭养老保障体系构建研究,2017-06-30,刘波,副高级,广州大学,,广东,高等院校、其他学校,,,,,,,,,
8,17BGL153,一般项目,管理学,新生代农民工市民化进程中职业能力动态演进及支持政策研究,2017-06-30,郑爱翔,副高级,无锡职业技术学院,,江苏,高等院校、其他学校,,,,,,,,,
9,17BGL152,一般项目,管理学,新经济背景下劳动力就业形态演进与就业质量提升研究,2017-06-30,孙丽丽,副高级,济南大学,,山东,高等院校、其他学校,,,,,,,,,
10,17BGL151,一般项目,管理学,我国机构养老服务的定价机制研究,2017-06-30,沈勤,副高级,上海工程技术大学,,上海,高等院校、其他学校,,,,,,,,,
11,17BGL150,一般项目,管理学,分享经济背景下模糊劳动关系治理机制创新研究,2017-06-30,李攀艺,副高级,重庆理工大学,,重庆,高等院校、其他学校,,,,,,,,,
12,17BGL149,一般项目,管理学,代际分工视角下延迟退休对青年就业及薪酬的影响与对策研究,2017-06-30,康书隆,副高级,东北财经大学,,辽宁,高等院校、其他学校,,,,,,,,,
13,17BGL148,一般项目,管理学,产业转型升级背景下新疆少数民族就业结构的演变与优化研究,2017-06-30,欧阳金琼,副高级,塔里木大学,,兵团,高等院校、其他学校,,,,,,,,,
14,17BGL147,一般项目,管理学,支撑绿色发展的再生资源产业生态体系构建与保障策略研究,2017-06-30,王敏晰,正高级,成都理工大学,,四川,高等院校、其他学校,,,,,,,,,
15,17BGL146,一般项目,管理学,新常态下中国产业全碳足迹关联复杂网络及协同减排研究,2017-06-30,杨传明,副高级,苏州科技大学,,江苏,高等院校、其他学校,,,,,,,,,
16,17BGL145,一般项目,管理学,雾霾治理中政府环境责任审计的实现机制研究,2017-06-30,吴勋,副高级,西安石油大学,,陕西,高等院校、其他学校,,,,,,,,,
17,17BGL144,一般项目,管理学,收入不均与雾霾防治的相互影响机理及应对策略研究,2017-06-30,刘辛,副高级,重庆大学,985高校211高校,重庆,高等院校、其他学校,,,,,,,,,
18,17BGL143,一般项目,管理学,可持续发展视角下的绿色建筑作业成本计量及成本效益评价研究,2017-06-30,陈琳,副高级,西北工业大学,985高校211高校,陕西,高等院校、其他学校,,,,,,,,,
19,17BGL142,一般项目,管理学,基于数据包络分析的灰霾排放管控优化研究,2017-06-30,郭际,副高级,南京信息工程大学,,江苏,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL141,一般项目,管理学,基于公众健康的长三角雾霾协同治理动力机制与责任成本分配研究,2017-06-30,李惠娟,副高级,徐州工程学院,,江苏,高等院校、其他学校,,,,,,,,,
1,17BGL140,一般项目,管理学,互联网+回收积分制度下电子产品闭环供应链决策研究,2017-06-30,钟华,副高级,北京理工大学,985高校211高校,高校,高等院校、其他学校,,,,,,,,,
2,17BGL139,一般项目,管理学,电器电子废弃物源头治理的多元激励问题研究,2017-06-30,任鸣鸣,正高级,河南师范大学,,河南,高等院校、其他学校,,,,,,,,,
3,17BGL138,一般项目,管理学,中国省域能源消费碳强度空间依赖的量化估计、格局演变与碳强度目标减排路径研究,2017-06-30,刘贤赵,正高级,湖南科技大学,,湖南,高等院校、其他学校,,,,,,,,,
4,17BGL137,一般项目,管理学,山地丘陵农产品主产区种养关联的县域农业碳源/汇效应及调控机制研究,2017-06-30,罗怀良,正高级,四川师范大学,,四川,高等院校、其他学校,,,,,,,,,
5,17BGL136,一般项目,管理学,能源互联网下以控制污染物排放为目标的多种能源发电协同发展研究,2017-06-30,郭晓鹏,中级,华北电力大学,,高校,高等院校、其他学校,,,,,,,,,
6,17BGL135,一般项目,管理学,供给侧结构性改革视域下的自然资源核算及管理创新研究,2017-06-30,李玉文,副高级,浙江财经大学,,浙江,高等院校、其他学校,,,,,,,,,
7,17BGL134,一般项目,管理学,城市化背景下北方岩溶区土地利用的生态风险及管理研究,2017-06-30,齐善忠,正高级,山东师范大学,,山东,高等院校、其他学校,,,,,,,,,
8,17BGL133,一般项目,管理学,基于农民现代化视角的我国新型职业农民培育途径与政策创设研究,2017-06-30,朱奇彪,正高级,浙江省农业科学院,,浙江,其他,,,,,,,,,
9,17BGL132,一般项目,管理学,网络嵌入视角下农民合作社的成长机制研究,2017-06-30,罗建利,副高级,温州大学,,浙江,高等院校、其他学校,,,,,,,,,
10,17BGL131,一般项目,管理学,贫困农户生计资产配置效应与可持续脱贫策略研究,2017-06-30,李学婷,中级,华中农业大学,211高校,湖北,高等院校、其他学校,,,,,,,,,
11,17BGL130,一般项目,管理学,农村集体经营性建设用地入市改革的资源配置效应及共享发展机制研究,2017-06-30,杜雪君,副高级,浙江科技学院,,浙江,高等院校、其他学校,,,,,,,,,
12,17BGL129,一般项目,管理学,国家农村金融综合改革试验区的农地金融风险形成、测度及控制研究,2017-06-30,范静,正高级,吉林农业大学,,吉林,高等院校、其他学校,,,,,,,,,
13,17BGL128,一般项目,管理学,“减量增长”视角下衰落型村庄发展与更新的路径与模式研究,2017-06-30,周滔,副高级,重庆大学,985高校211高校,重庆,高等院校、其他学校,,,,,,,,,
14,17BGL127,一般项目,管理学,碳排放权交易下我国企业森林碳汇会计制度设计及运行机制研究,2017-06-30,刘梅娟,正高级,浙江农林大学,,浙江,高等院校、其他学校,,,,,,,,,
15,17BGL126,一般项目,管理学,面向突发事件的粮食安全情景构建及物流保障研究,2017-06-30,李凤廷,中级,河南工业大学,,河南,高等院校、其他学校,,,,,,,,,
16,17BGL125,一般项目,管理学,国家重点生态功能区森林生态安全与林木生物质能产业风险的协同调控机制研究,2017-06-30,刘轩,副高级,成都学院,,四川,高等院校、其他学校,,,,,,,,,
17,17BGL124,一般项目,管理学,社会责任视角下乡村旅游小企业参与旅游精准扶贫机制研究,2017-06-30,文彤,副高级,暨南大学,211高校,广东,高等院校、其他学校,,,,,,,,,
18,17BGL123,一般项目,管理学,旅游类特色小镇社会生态系统脆弱性及恢复力建设研究,2017-06-30,黄泰,副高级,苏州大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
19,17BGL122,一般项目,管理学,国家公园管理中的公众参与机制研究,2017-06-30,张玉钧,正高级,北京林业大学,211高校,高校,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL121,一般项目,管理学,产业互联网背景下的旅行服务企业战略转型研究,2017-06-30,姚延波,正高级,南开大学,985高校211高校,天津,高等院校、其他学校,,,,,,,,,
1,17BGL120,一般项目,管理学,乡村旅游实践中人文发展之自组织与他组织的复合作用机理研究,2017-06-30,焦彦,中级,南开大学,985高校211高校,天津,高等院校、其他学校,,,,,,,,,
2,17BGL119,一般项目,管理学,西南地区国家级文化生态保护区建设动力机制研究,2017-06-30,李刚,副高级,大理大学,,云南,高等院校、其他学校,,,,,,,,,
3,17BGL118,一般项目,管理学,我国旅游业用地政策系统评估和优化研究,2017-06-30,宋子千,正高级,中国旅游研究院,,机关,各级党政机关,,,,,,,,,
4,17BGL117,一般项目,管理学,全域旅游视域下海南医疗旅游产业发展动力机制及创新模式研究,2017-06-30,耿松涛,正高级,海南大学,211高校,海南,高等院校、其他学校,,,,,,,,,
5,17BGL116,一般项目,管理学,基于企业视角的旅游自然资源可持续发展治理研究,2017-06-30,王彩萍,副高级,中山大学,985高校211高校,广东,高等院校、其他学校,,,,,,,,,
6,17BGL115,一般项目,管理学,基于景观生态系统的我国世界文化景观遗产适应性管理研究,2017-06-30,龚志强,正高级,南昌大学,211高校,江西,高等院校、其他学校,,,,,,,,,
7,17BGL114,一般项目,管理学,海峡西岸城市群旅游经济网络的演化、驱动及影响机制研究,2017-06-30,李勇泉,正高级,华侨大学,,福建,高等院校、其他学校,,,,,,,,,
8,17BGL113,一般项目,管理学,大数据时代构建我国智慧旅游供应链协同机制研究,2017-06-30,谌贻庆,正高级,南昌大学,211高校,江西,高等院校、其他学校,,,,,,,,,
9,17BGL112,一般项目,管理学,中国现代企业CEO遴选机制研究,2017-06-30,刘鑫,副高级,对外经济贸易大学,211高校,高校,高等院校、其他学校,,,,,,,,,
10,17BGL111,一般项目,管理学,新型雇佣关系对员工敬业度和组织人力资本竞争优势的影响研究,2017-06-30,郭文臣,副高级,大连理工大学,985高校211高校,辽宁,高等院校、其他学校,,,,,,,,,
11,17BGL110,一般项目,管理学,新生代员工资质过剩感对创造力影响的追踪研究,2017-06-30,王朝晖,副高级,湖南第一师范学院,,湖南,高等院校、其他学校,,,,,,,,,
12,17BGL109,一般项目,管理学,新经济背景下我国企业内部个别协议及其作用机制的多层次研究,2017-06-30,王红芳,副高级,山西财经大学,,山西,高等院校、其他学校,,,,,,,,,
13,17BGL108,一般项目,管理学,工作重塑视角下生涯晚期工作中成功老龄化研究,2017-06-30,王忠军,副高级,华中师范大学,211高校,湖北,高等院校、其他学校,,,,,,,,,
14,17BGL107,一般项目,管理学,中国企业外派蒙古、俄罗斯员工工作稳定性问题研究,2017-06-30,冯利伟,副高级,内蒙古财经大学,,内蒙,高等院校、其他学校,,,,,,,,,
15,17BGL106,一般项目,管理学,新经济产业员工和企业关系多元模式实证比较与优化对策研究,2017-06-30,陈万思,副高级,华东理工大学,211高校,上海,高等院校、其他学校,,,,,,,,,
16,17BGL105,一般项目,管理学,新工业革命背景下的卓越工程人才培养路径与保障机制研究,2017-06-30,石红波,副高级,哈尔滨工业大学,985高校211高校,黑龙江,高等院校、其他学校,,,,,,,,,
17,17BGL104,一般项目,管理学,我国自由贸易区人力资本集聚及优化配置中交易成本作用机制研究,2017-06-30,杨凤岐,中级,天津外国语大学,,天津,高等院校、其他学校,,,,,,,,,
18,17BGL103,一般项目,管理学,我国高端制造强国战略下技能人才匹配策略与发展路径研究,2017-06-30,杜学文,副高级,浙江工业大学,,浙江,高等院校、其他学校,,,,,,,,,
19,17BGL102,一般项目,管理学,共享经济场域中员工—企业关系演化逻辑与治理机制研究,2017-06-30,张捷,正高级,南京航空航天大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL101,一般项目,管理学,共享经济背景下平台型企业劳动关系的特征及风险治理问题研究,2017-06-30,陈微波,中级,山东大学,985高校211高校,山东,高等院校、其他学校,,,,,,,,,
1,17BGL100,一般项目,管理学,中国情境下人格测验的参照框架研究,2017-06-30,王强,副高级,华东理工大学,211高校,上海,高等院校、其他学校,,,,,,,,,
2,17BGL099,一般项目,管理学,知识产权风险视角下企业研发联盟稳定性双契约治理机制研究,2017-06-30,甄杰,副高级,华东政法大学,,上海,高等院校、其他学校,,,,,,,,,
3,17BGL098,一般项目,管理学,科技创新型企业文化三元属性对企业创新和绩效的整合效应及调节机制研究,2017-06-30,陈卫旗,正高级,广州大学,,广东,高等院校、其他学校,,,,,,,,,
4,17BGL097,一般项目,管理学,新常态下东部地区创业团队的社会资本与新创企业行为研究,2017-06-30,李成彦,正高级,上海师范大学,,上海,高等院校、其他学校,,,,,,,,,
5,17BGL096,一般项目,管理学,多主体参与服务创新过程中的价值共创机理与演进路径研究,2017-06-30,张培,副高级,河北工业大学,211高校,河北,高等院校、其他学校,,,,,,,,,
6,17BGL095,一般项目,管理学,创新型领导对员工职场创新行为的跨层影响机制研究,2017-06-30,刘晓琴,副高级,广东外语外贸大学,,广东,高等院校、其他学校,,,,,,,,,
7,17BGL094,一般项目,管理学,传统中庸文化驱动新生代员工创新行为的应用研究,2017-06-30,魏江茹,副高级,南京邮电大学,,江苏,高等院校、其他学校,,,,,,,,,
8,17BGL093,一般项目,管理学,“中国智造”背景下工匠精神的发展及其对创新的影响机制研究,2017-06-30,邓玉林,副高级,河海大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
9,17BGL092,一般项目,管理学,中国老字号时尚化的机理、路径及对策研究,2017-06-30,田超杰,,河南工程学院,,河南,高等院校、其他学校,,,,,,,,,
10,17BGL091,一般项目,管理学,认知锁定情境下消费者网购决策的调节匹配效应研究,2017-06-30,张敏,正高级,南京财经大学,,江苏,高等院校、其他学校,,,,,,,,,
11,17BGL090,一般项目,管理学,价值共创视角下顾客参与的质量贡献机制研究,2017-06-30,魏想明,正高级,湖北工业大学,,湖北,高等院校、其他学校,,,,,,,,,
12,17BGL089,一般项目,管理学,基于执行意向的网购行为关联演化模型与个性化推荐策略研究,2017-06-30,王林,副高级,东北大学,985高校211高校,辽宁,高等院校、其他学校,,,,,,,,,
13,17BGL088,一般项目,管理学,基于关系变速视角的渠道动态学习多AGENT仿真研究,2017-06-30,詹志方,副高级,湖南商学院,,湖南,高等院校、其他学校,,,,,,,,,
14,17BGL087,一般项目,管理学,基层共享医疗运营模式研究,2017-06-30,吴晓丹,正高级,河北工业大学,211高校,河北,高等院校、其他学校,,,,,,,,,
15,17BGL086,一般项目,管理学,新工业革命背景下面向商业生态系统的制造与服务融合机制研究,2017-06-30,张卫,中级,浙江师范大学,,浙江,高等院校、其他学校,,,,,,,,,
16,17BGL085,一般项目,管理学,小农户稳定融入的农产品供应链扶贫机理与运作模式研究,2017-06-30,冯春,正高级,西南交通大学,211高校,四川,高等院校、其他学校,,,,,,,,,
17,17BGL084,一般项目,管理学,供应链视角下装备制造企业快速响应的影响因素研究,2017-06-30,薄洪光,副高级,大连理工大学,985高校211高校,辽宁,高等院校、其他学校,,,,,,,,,
18,17BGL083,一般项目,管理学,大数据驱动下的众筹产品设计、定价与优化研究,2017-06-30,屈绍建,正高级,上海理工大学,,上海,高等院校、其他学校,,,,,,,,,
19,17BGL082,一般项目,管理学,网络时代制造业企业跨界转型的路径与对策研究,2017-06-30,冯文娜,副高级,山东大学,985高校211高校,山东,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL081,一般项目,管理学,女性参与治理行为与家族企业成长研究,2017-06-30,郭萍,副高级,华南农业大学,,广东,高等院校、其他学校,,,,,,,,,
1,17BGL080,一般项目,管理学,民营企业董事会多元化的治理有效性研究,2017-06-30,魏锋,副高级,重庆大学,985高校211高校,重庆,高等院校、其他学校,,,,,,,,,
2,17BGL079,一般项目,管理学,“僵尸企业”的供应链溢出效应与其控制策略研究,2017-06-30,许江波,正高级,首都经济贸易大学,,北京,高等院校、其他学校,,,,,,,,,
3,17BGL078,一般项目,管理学,公司治理、管理层权力与薪酬差距激励效应研究,2017-06-30,佟爱琴,副高级,同济大学,985高校211高校,上海,高等院校、其他学校,,,,,,,,,
4,17BGL077,一般项目,管理学,“互联网+”背景下企业能力、商业模式创新与社会企业绩效研究,2017-06-30,吴剑琳,中级,中国科学技术大学,985高校211高校,安徽,高等院校、其他学校,,,,,,,,,
5,17BGL076,一般项目,管理学,中国股票市场的融资融券交易对盈余管理的影响研究,2017-06-30,顾明,中级,厦门大学,985高校211高校,福建,高等院校、其他学校,,,,,,,,,
6,17BGL075,一般项目,管理学,信贷政策、企业投资及其转型升级研究,2017-06-30,冉渝,正高级,贵州财经大学,,贵州,高等院校、其他学校,,,,,,,,,
7,17BGL074,一般项目,管理学,基于混合所有制改革动因的竞争性国企股权重组有效性研究,2017-06-30,周绍妮,副高级,北京交通大学,211高校,高校,高等院校、其他学校,,,,,,,,,
8,17BGL073,一般项目,管理学,混合所有制企业员工持股问题追踪研究,2017-06-30,达捷,正高级,四川省社会科学院,,四川,省、市社会科学院,,,,,,,,,
9,17BGL072,一般项目,管理学,风险投资异质性对企业创新的影响及可持续性发展机制研究,2017-06-30,李西文,副高级,河北经贸大学,,河北,高等院校、其他学校,,,,,,,,,
10,17BGL071,一般项目,管理学,经济新常态下中国管理会计人才评价体系构建研究,2017-06-30,熊焰韧,副高级,南京大学,985高校211高校,江苏,高等院校、其他学校,,,,,,,,,
11,17BGL070,一般项目,管理学,构建基于绿色发展理念的企业环境管理控制系统研究,2017-06-30,王玉红,正高级,东北财经大学,,辽宁,高等院校、其他学校,,,,,,,,,
12,17BGL069,一般项目,管理学,基于环境会计的三江源生态资产价值评估与核算研究,2017-06-30,荣凤芝,副高级,青海大学,211高校,青海,高等院校、其他学校,,,,,,,,,
13,17BGL068,一般项目,管理学,会计信息披露的文本可读性测度及应用研究,2017-06-30,丘心颖,副高级,广东外语外贸大学,,广东,高等院校、其他学校,,,,,,,,,
14,17BGL067,一般项目,管理学,财务报告目标、会计信息功能与资本市场适应适研究,2017-06-30,陈旻,副高级,集美大学,,福建,高等院校、其他学校,,,,,,,,,
15,17BGL066,一般项目,管理学,政企合谋、规制俘获对企业环保投资的影响机理及对策研究,2017-06-30,谢东明,副高级,天津财经大学,,天津,高等院校、其他学校,,,,,,,,,
16,17BGL065,一般项目,管理学,盈余信息质量对企业技术创新的影响机理与经济后果研究,2017-06-30,徐良果,副高级,西藏大学,211高校,西藏,高等院校、其他学校,,,,,,,,,
17,17BGL064,一般项目,管理学,我国传统制造业企业成本效率测度及提升机制研究,2017-06-30,王茂超,中级,温州商学院,,浙江,高等院校、其他学校,,,,,,,,,
18,17BGL063,一般项目,管理学,碳税和碳交易协同视角下企业碳减排行为、效率及机制创新研究,2017-06-30,刘惠萍,正高级,山东财经大学,,山东,高等院校、其他学校,,,,,,,,,
19,17BGL062,一般项目,管理学,货币政策波动与企业投资结构再平衡研究,2017-06-30,于博,中级,天津财经大学,,天津,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL061,一般项目,管理学,环境嬗变下柴达木循环经济区资源型企业财务数据质量测度体系与智能评价研究,2017-06-30,姚维玲,正高级,青海大学,211高校,青海,高等院校、其他学校,,,,,,,,,
1,17BGL060,一般项目,管理学,放权改革、控制权配置与企业并购中CEO腐败的治理理论与实证研究,2017-06-30,张洽,中级,安康学院,,陕西,高等院校、其他学校,,,,,,,,,
2,17BGL059,一般项目,管理学,中国股票市场投资者保护政策失真的多重条件并发因果分析及对策研究,2017-06-30,刘鹏,副高级,中原工学院,,河南,高等院校、其他学校,,,,,,,,,
3,17BGL058,一般项目,管理学,违约相关性的混合控制与贷款组合信用风险管理研究,2017-06-30,沈传河,正高级,山东女子学院,,山东,高等院校、其他学校,,,,,,,,,
4,17BGL057,一般项目,管理学,基于信息挖掘的互联网金融信用风险评估与防范研究,2017-06-30,陈为民,副高级,湖南科技大学,,湖南,高等院校、其他学校,,,,,,,,,
5,17BGL056,一般项目,管理学,基于信息操纵的合谋型内幕交易及监管创新研究,2017-06-30,姜华东,副高级,上海立信会计金融学院,,上海,高等院校、其他学校,,,,,,,,,
6,17BGL055,一般项目,管理学,基于超网络的互联网金融系统风险控制模式及监管策略研究,2017-06-30,米传民,副高级,南京航空航天大学,211高校,江苏,高等院校、其他学校,,,,,,,,,
7,17BGL054,一般项目,管理学,中国税收不确定性的决定因素及其宏观效应研究,2017-06-30,杨武,中级,中央财经大学,211高校,高校,高等院校、其他学校,,,,,,,,,
8,17BGL053,一般项目,管理学,西南民族地区新型城镇化建设中多元化融资体系构建与完善路径研究,2017-06-30,曾繁荣,正高级,桂林理工大学,,广西,高等院校、其他学校,,,,,,,,,
9,17BGL052,一般项目,管理学,我国政府创新创业投资引导基金投资运行机制研究,2017-06-30,黄晓霞,正高级,北京科技大学,211高校,高校,高等院校、其他学校,,,,,,,,,
10,17BGL051,一般项目,管理学,绿色税收体系国际比较及经济后果研究,2017-06-30,何平林,副高级,华北电力大学,,高校,高等院校、其他学校,,,,,,,,,
11,17BGL050,一般项目,管理学,互联网保险财务风险预警与化解研究,2017-06-30,侯旭华,正高级,湖南商学院,,湖南,高等院校、其他学校,,,,,,,,,
12,17BGL049,一般项目,管理学,国有资本收益分配研究,2017-06-30,何玉润,正高级,北京工商大学,,北京,高等院校、其他学校,,,,,,,,,
13,17BGL048,一般项目,管理学,地方政府PPP引导基金风险控制研究,2017-06-30,马桑,副高级,云南大学,211高校,云南,高等院校、其他学校,,,,,,,,,
14,17BGL047,一般项目,管理学,大数据背景下国家审计的模式变更和效率提升研究,2017-06-30,石向荣,副高级,浙江财经大学,,浙江,高等院校、其他学校,,,,,,,,,
15,17BGL046,一般项目,管理学,中国企业创新网络权力配置效率及其提升路径研究,2017-06-30,吉迎东,副高级,山西财经大学,,山西,高等院校、其他学校,,,,,,,,,
16,17BGL045,一般项目,管理学,制度逻辑与联盟认知融合视角下创业企业“联盟组合”影响创新绩效的机理研究,2017-06-30,邓渝,副高级,西南政法大学,,重庆,高等院校、其他学校,,,,,,,,,
17,17BGL044,一般项目,管理学,面向智能制造的传统企业创新能力提升机制与路径研究,2017-06-30,任宗强,中级,温州大学,,浙江,高等院校、其他学校,,,,,,,,,
18,17BGL043,一般项目,管理学,后发情境下新创企业颠覆性创新及网络化成长研究,2017-06-30,余维臻,副高级,浙江树人学院,,浙江,高等院校、其他学校,,,,,,,,,
19,17BGL042,一般项目,管理学,后发情境下本土代工企业颠覆性创新机理与路径研究,2017-06-30,杨桂菊,正高级,华东理工大学,211高校,上海,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,17BGL041,一般项目,管理学,高管团队断裂带对民营企业成长绩效的影响研究,2017-06-30,李武威,副高级,郑州航空工业管理学院,,河南,高等院校、其他学校,,,,,,,,,
1,17BGL040,一般项目,管理学,产业互联网背景下中小企业专利协同管理机制与路径研究,2017-06-30,王宪云,副高级,湖州师范学院,,浙江,高等院校、其他学校,,,,,,,,,
2,17BGL039,一般项目,管理学,“技术—市场”双元性组合视角下科技型小微企业的破坏性创新模式,2017-06-30,薛捷,副高级,华南师范大学,211高校,广东,高等院校、其他学校,,,,,,,,,
3,17BGL038,一般项目,管理学,制造业集群创新网络的共生演化机制研究,2017-06-30,王斌,正高级,河南工业大学,,河南,高等院校、其他学校,,,,,,,,,
4,17BGL037,一般项目,管理学,新经济企业商业模式创新空间研究,2017-06-30,王炳成,副高级,山东科技大学,,山东,高等院校、其他学校,,,,,,,,,
5,17BGL036,一般项目,管理学,平台型组织创新研究,2017-06-30,吴正刚,副高级,黑龙江大学,,黑龙江,高等院校、其他学校,,,,,,,,,
6,17BGL035,一般项目,管理学,基于文本挖掘的问答社区知识传播机制与影响因素研究,2017-06-30,胡平,副高级,西安交通大学,985高校211高校,陕西,高等院校、其他学校,,,,,,,,,
7,17BGL034,一般项目,管理学,共享经济下的产业价值网络创新机制与路径研究,2017-06-30,袁青燕,副高级,江西科技师范大学,,江西,高等院校、其他学校,,,,,,,,,
8,17BGL033,一般项目,管理学,供给侧结构性改革背景下双元创新驱动的制造业服务化问题研究,2017-06-30,肖德云,副高级,武汉理工大学,211高校,湖北,高等院校、其他学校,,,,,,,,,
9,17BGL032,一般项目,管理学,发明者流动对我国技术创新绩效的影响研究,2017-06-30,刘树林,正高级,西安交通大学,985高校211高校,陕西,高等院校、其他学校,,,,,,,,,
10,17BGL031,一般项目,管理学,“基于科学的创新”驱动新兴技术生成的机理及其促进政策研究,2017-06-30,侯剑华,副高级,大连大学,,辽宁,高等院校、其他学校,,,,,,,,,
11,17BGL030,一般项目,管理学,转型经济中创业者异质性经验、创业警觉与商业模式结构创新研究,2017-06-30,刘刚,正高级,华东理工大学,211高校,上海,高等院校、其他学校,,,,,,,,,
